record_id,customer_id,account_balance,customer_segment,customer_lifecycle_stage,customer_satisfaction_score,customer_churn_probability,customer_transaction_count,customer_transaction_value,product_id,product_name,product_type,product_recommendation,product_recommendation_status,product_recommendation_date,recommendation_score,product_sales_amount,product_sales_date,customer_name,customer_email
FPR-00593,CUST-C0185,86515.72,High Net Worth,Growth,2.2181,0.972103,77,141252.93,PROD-FS-043,Premium Savings,Credit,Term Life,Declined,2024-05-11,0.382801,1243.16,,Persona Customer 593,customer593@example.com
FPR-00594,CUST-C0090,9622.11,Institutional,Growth,4.0249,0.597996,17,50804.18,PROD-FS-044,Wealth Advisory,Lending,Term Life,Accepted,2024-05-08,0.561489,2058.4,2024-06-05,Persona Customer 594,customer594@example.com
FPR-00595,CUST-C0118,90699.44,Corporate,Onboarding,3.5623,0.421869,224,83337.36,PROD-FS-045,Auto Loan,Advisory,Premium Savings,Declined,2024-06-17,0.582765,5257.73,,Persona Customer 595,customer595@example.com
FPR-00596,CUST-C0219,55375.22,High Net Worth,Churned,2.0211,0.117403,310,182023.73,PROD-FS-046,Premium Savings,Advisory,Rewards Credit Card,Rejected,2024-08-05,0.709835,17870.93,,Persona Customer 596,customer596@example.com
FPR-00597,CUST-C0036,42802.73,Corporate,At Risk,4.107,0.515271,370,55704.04,PROD-FS-047,Premium Savings,Deposit,Premium Savings,Pending,2025-09-25,0.936199,3317.94,,Persona Customer 597,customer597@example.com
FPR-00598,CUST-C0080,69816.3,Corporate,Onboarding,3.1934,0.122698,335,64831.43,PROD-FS-048,Auto Loan,Advisory,Auto Loan,Open,2025-05-04,0.447906,3558.01,,Persona Customer 598,customer598@example.com
FPR-00599,CUST-C0223,55030.86,Small Business,Onboarding,4.1605,0.588195,429,124724.94,PROD-FS-049,Auto Loan,Lending,Wealth Advisory,Declined,2025-09-20,0.737964,12984.84,,Persona Customer 599,customer599@example.com
FPR-00600,CUST-C0186,81734.11,Corporate,Mature,1.52,0.625279,112,125811.55,PROD-FS-050,Premium Savings,Lending,Auto Loan,Open,2025-05-27,0.359704,11071.79,,Persona Customer 600,customer600@example.com
FPR-00601,CUST-C0117,24814.54,High Net Worth,Churned,3.8379,0.951174,122,179922.96,PROD-FS-001,Wealth Advisory,Credit,Rewards Credit Card,Approved,2025-04-17,0.728591,11213.27,2025-06-04,Persona Customer 601,customer601@example.com
FPR-00602,CUST-C0205,62002.18,Retail,Onboarding,4.6143,0.431527,153,123863.65,PROD-FS-002,Wealth Advisory,Advisory,Wealth Advisory,Declined,2024-08-19,0.190221,15359.25,,Persona Customer 602,customer602@example.com
FPR-00603,CUST-C0106,4559.0,High Net Worth,Onboarding,4.6389,0.85883,434,184288.85,PROD-FS-003,Term Life,Lending,Wealth Advisory,Pending,2025-06-02,0.462657,17905.62,,Persona Customer 603,customer603@example.com
FPR-00604,CUST-C0139,9759.49,Corporate,Mature,2.1485,0.693088,204,88883.71,PROD-FS-004,Premium Savings,Lending,Premium Savings,Approved,2024-02-18,0.225159,9401.59,2024-03-21,Persona Customer 604,customer604@example.com
FPR-00605,CUST-C0022,93078.3,High Net Worth,At Risk,1.5734,0.041611,458,194267.81,PROD-FS-005,Wealth Advisory,Advisory,Auto Loan,Accepted,2024-11-23,0.949292,8052.2,2025-01-02,Persona Customer 605,customer605@example.com
FPR-00606,CUST-C0146,30389.2,Retail,At Risk,2.8197,0.186654,363,174488.11,PROD-FS-006,Wealth Advisory,Insurance,Premium Savings,Approved,2025-07-29,0.89168,6450.85,2025-08-27,Persona Customer 606,customer606@example.com
FPR-00607,CUST-C0247,43220.8,High Net Worth,Mature,3.8905,0.040982,39,152753.76,PROD-FS-007,Premium Savings,Lending,Wealth Advisory,Rejected,2025-07-30,0.271365,15142.78,,Persona Customer 607,customer607@example.com
FPR-00608,CUST-C0092,59562.55,Small Business,Mature,2.7454,0.036044,173,16852.9,PROD-FS-008,Wealth Advisory,Credit,Term Life,Pending,2025-03-09,0.303895,15181.01,,Persona Customer 608,customer608@example.com
FPR-00609,CUST-C0139,27823.53,Institutional,Mature,4.7478,0.106731,65,158780.37,PROD-FS-009,Term Life,Insurance,Term Life,Rejected,2025-09-07,0.025368,17437.36,,Persona Customer 609,customer609@example.com
FPR-00610,CUST-C0055,54922.36,Small Business,Growth,4.8834,0.327754,172,97230.34,PROD-FS-010,Term Life,Advisory,Premium Savings,Open,2024-05-07,0.285648,14458.3,,Persona Customer 610,customer610@example.com
FPR-00611,CUST-C0207,31052.43,Corporate,Onboarding,2.4075,0.441717,253,3652.8,PROD-FS-011,Rewards Credit Card,Deposit,Rewards Credit Card,Approved,2024-01-04,0.302151,9277.9,2024-01-21,Persona Customer 611,customer611@example.com
FPR-00612,CUST-C0246,18642.76,Institutional,Growth,2.4596,0.570145,23,35923.98,PROD-FS-012,Wealth Advisory,Lending,Premium Savings,Open,2025-10-24,0.308392,14003.43,,Persona Customer 612,customer612@example.com
FPR-00613,CUST-C0141,31748.24,Corporate,Churned,4.6448,0.987687,351,140615.72,PROD-FS-013,Term Life,Advisory,Rewards Credit Card,Open,2024-10-10,0.429735,483.89,,Persona Customer 613,customer613@example.com
FPR-00614,CUST-C0187,11632.44,Corporate,Mature,1.3102,0.815814,56,142608.7,PROD-FS-014,Term Life,Insurance,Premium Savings,Declined,2024-12-19,0.804169,17306.66,,Persona Customer 614,customer614@example.com
FPR-00615,CUST-C0213,65551.35,Retail,Mature,4.4951,0.057762,377,185634.37,PROD-FS-015,Rewards Credit Card,Credit,Auto Loan,Approved,2025-05-02,0.973599,15205.73,2025-05-10,Persona Customer 615,customer615@example.com
FPR-00616,CUST-C0081,74629.34,Small Business,Onboarding,4.2352,0.146676,138,69158.71,PROD-FS-016,Auto Loan,Insurance,Term Life,Open,2024-06-25,0.025928,1957.28,,Persona Customer 616,customer616@example.com
FPR-00617,CUST-C0047,45840.25,Small Business,Growth,4.3169,0.263261,15,182408.25,PROD-FS-017,Premium Savings,Deposit,Auto Loan,Accepted,2025-03-02,0.392791,14003.81,2025-03-14,Persona Customer 617,customer617@example.com
FPR-00618,CUST-C0210,55139.61,Institutional,Growth,4.5038,0.201132,21,58365.96,PROD-FS-018,Auto Loan,Insurance,Term Life,Declined,2024-09-06,0.630401,6468.56,,Persona Customer 618,customer618@example.com
FPR-00619,CUST-C0196,79849.54,Institutional,Mature,2.2485,0.677953,447,55701.35,PROD-FS-019,Rewards Credit Card,Credit,Wealth Advisory,Approved,2024-02-18,0.502332,2334.16,2024-03-24,Persona Customer 619,customer619@example.com
FPR-00620,CUST-C0074,47351.11,Institutional,At Risk,3.6788,0.642387,5,32624.48,PROD-FS-020,Term Life,Deposit,Auto Loan,Pending,2024-04-16,0.614185,6280.44,,Persona Customer 620,customer620@example.com
FPR-00621,CUST-C0190,41131.17,Institutional,Churned,4.8465,0.31083,97,144294.49,PROD-FS-021,Rewards Credit Card,Advisory,Rewards Credit Card,Approved,2024-05-07,0.814783,12566.91,2024-07-05,Persona Customer 621,customer621@example.com
FPR-00622,CUST-C0106,53316.27,Retail,Onboarding,3.903,0.779779,349,137622.61,PROD-FS-022,Rewards Credit Card,Credit,Wealth Advisory,Approved,2024-10-13,0.687693,12443.62,2024-11-23,Persona Customer 622,customer622@example.com
FPR-00623,CUST-C0108,73951.72,Corporate,Mature,4.0533,0.254077,224,60972.57,PROD-FS-023,Wealth Advisory,Advisory,Auto Loan,Open,2024-11-10,0.386502,14276.24,,Persona Customer 623,customer623@example.com
FPR-00624,CUST-C0046,57634.56,Small Business,Mature,2.4682,0.11105,326,95478.0,PROD-FS-024,Wealth Advisory,Insurance,Auto Loan,Declined,2024-07-30,0.512708,13438.16,,Persona Customer 624,customer624@example.com
FPR-00625,CUST-C0142,30348.34,Small Business,Growth,2.1379,0.424458,96,83568.41,PROD-FS-025,Auto Loan,Credit,Premium Savings,Open,2025-02-23,0.840439,17195.49,,Persona Customer 625,customer625@example.com
FPR-00626,CUST-C0062,39278.71,High Net Worth,Mature,4.2717,0.983111,382,173605.8,PROD-FS-026,Auto Loan,Deposit,Premium Savings,Pending,2025-07-26,0.182991,17333.13,,Persona Customer 626,customer626@example.com
FPR-00627,CUST-C0192,52714.36,High Net Worth,At Risk,1.6189,0.538023,365,134859.49,PROD-FS-027,Auto Loan,Insurance,Rewards Credit Card,Approved,2025-01-17,0.654606,17865.72,2025-02-22,Persona Customer 627,customer627@example.com
FPR-00628,CUST-C0133,1050.53,Corporate,Churned,2.4346,0.634815,123,95751.02,PROD-FS-028,Term Life,Lending,Premium Savings,Accepted,2025-04-28,0.913122,7396.61,2025-05-02,Persona Customer 628,customer628@example.com
FPR-00629,CUST-C0051,13190.48,Institutional,Onboarding,3.8163,0.564157,234,73243.8,PROD-FS-029,Rewards Credit Card,Lending,Wealth Advisory,Pending,2025-11-08,0.367253,6223.58,,Persona Customer 629,customer629@example.com
FPR-00630,CUST-C0231,63615.34,Corporate,Growth,1.6838,0.313658,422,38208.38,PROD-FS-030,Term Life,Credit,Term Life,Pending,2024-01-31,0.443899,1699.24,,Persona Customer 630,customer630@example.com
FPR-00631,CUST-C0095,80644.93,Institutional,At Risk,3.0105,0.864388,442,49629.99,PROD-FS-031,Term Life,Deposit,Term Life,Approved,2025-08-31,0.407919,18913.66,2025-09-15,Persona Customer 631,customer631@example.com
FPR-00632,CUST-C0226,54312.78,Corporate,Onboarding,1.8396,0.18037,144,34770.9,PROD-FS-032,Rewards Credit Card,Insurance,Wealth Advisory,Rejected,2024-10-26,0.004114,9151.43,,Persona Customer 632,customer632@example.com
FPR-00633,CUST-C0073,21251.26,Corporate,Churned,3.2326,0.243088,48,120224.69,PROD-FS-033,Auto Loan,Advisory,Rewards Credit Card,Open,2025-01-24,0.891877,17560.04,,Persona Customer 633,customer633@example.com
FPR-00634,CUST-C0148,5855.83,Corporate,At Risk,1.7016,0.802952,457,179942.61,PROD-FS-034,Wealth Advisory,Lending,Wealth Advisory,Approved,2024-06-14,0.042068,6529.52,2024-06-19,Persona Customer 634,customer634@example.com
FPR-00635,CUST-C0063,29491.83,Retail,Onboarding,3.7172,0.90644,220,34153.26,PROD-FS-035,Premium Savings,Lending,Auto Loan,Approved,2025-01-09,0.933676,19406.76,2025-02-11,Persona Customer 635,customer635@example.com
FPR-00636,CUST-C0145,38983.0,Small Business,At Risk,1.1372,0.160391,467,73925.66,PROD-FS-036,Wealth Advisory,Lending,Premium Savings,Declined,2024-07-21,0.963531,2669.6,,Persona Customer 636,customer636@example.com
FPR-00637,CUST-C0101,45343.72,Small Business,Mature,4.8972,0.971206,33,5359.36,PROD-FS-037,Term Life,Lending,Auto Loan,Pending,2024-06-19,0.194997,3196.97,,Persona Customer 637,customer637@example.com
FPR-00638,CUST-C0132,56704.63,Institutional,Mature,2.8143,0.432046,359,66389.19,PROD-FS-038,Wealth Advisory,Insurance,Premium Savings,Declined,2024-02-06,0.542807,10586.11,,Persona Customer 638,customer638@example.com
FPR-00639,CUST-C0003,21859.22,High Net Worth,Churned,3.334,0.210972,278,145350.04,PROD-FS-039,Rewards Credit Card,Deposit,Premium Savings,Approved,2025-01-18,0.831819,2875.45,2025-02-11,Persona Customer 639,customer639@example.com
FPR-00640,CUST-C0144,70401.79,Institutional,Mature,4.1722,0.315311,5,164408.94,PROD-FS-040,Term Life,Lending,Rewards Credit Card,Pending,2025-08-13,0.434978,2881.52,,Persona Customer 640,customer640@example.com
FPR-00641,CUST-C0112,64396.05,Corporate,Growth,4.8736,0.606551,339,5334.69,PROD-FS-041,Premium Savings,Credit,Premium Savings,Rejected,2024-08-06,0.67476,11202.5,,Persona Customer 641,customer641@example.com
FPR-00642,CUST-C0090,2808.1,Retail,Growth,1.1335,0.711301,469,27374.71,PROD-FS-042,Wealth Advisory,Deposit,Term Life,Declined,2025-09-06,0.586179,16671.97,,Persona Customer 642,customer642@example.com
FPR-00643,CUST-C0165,94394.24,High Net Worth,Mature,2.1674,0.541732,237,182586.36,PROD-FS-043,Premium Savings,Lending,Premium Savings,Rejected,2024-11-20,0.155762,18276.98,,Persona Customer 643,customer643@example.com
FPR-00644,CUST-C0127,51088.2,Retail,Growth,4.0457,0.140626,369,135539.07,PROD-FS-044,Premium Savings,Advisory,Rewards Credit Card,Open,2025-07-16,0.8354,19290.03,,Persona Customer 644,customer644@example.com
FPR-00645,CUST-C0041,82626.15,High Net Worth,Churned,1.3067,0.219248,267,159591.44,PROD-FS-045,Term Life,Insurance,Rewards Credit Card,Open,2024-11-19,0.957566,8472.25,,Persona Customer 645,customer645@example.com
FPR-00646,CUST-C0119,63323.69,Corporate,Mature,3.0574,0.029937,112,170165.78,PROD-FS-046,Premium Savings,Deposit,Auto Loan,Open,2025-08-18,0.706129,11032.86,,Persona Customer 646,customer646@example.com
FPR-00647,CUST-C0102,61018.86,Institutional,At Risk,1.0825,0.029167,112,177369.88,PROD-FS-047,Wealth Advisory,Advisory,Wealth Advisory,Open,2024-04-10,0.515463,4364.24,,Persona Customer 647,customer647@example.com
FPR-00648,CUST-C0070,31406.72,Small Business,Onboarding,2.4758,0.43851,67,160827.48,PROD-FS-048,Rewards Credit Card,Deposit,Premium Savings,Approved,2025-06-13,0.137099,11846.26,2025-08-01,Persona Customer 648,customer648@example.com
FPR-00649,CUST-C0185,41698.88,Institutional,Onboarding,1.7893,0.195166,437,113892.16,PROD-FS-049,Wealth Advisory,Insurance,Auto Loan,Approved,2025-11-25,0.661208,489.3,2026-01-13,Persona Customer 649,customer649@example.com
FPR-00650,CUST-C0043,26834.72,Institutional,Growth,2.0302,0.767848,212,119314.78,PROD-FS-050,Premium Savings,Credit,Rewards Credit Card,Approved,2024-04-27,0.758721,8594.3,2024-06-11,Persona Customer 650,customer650@example.com
FPR-00651,CUST-C0153,76574.73,Corporate,Churned,2.6333,0.291246,370,3319.54,PROD-FS-001,Term Life,Insurance,Term Life,Approved,2025-07-29,0.587012,13504.48,2025-09-05,Persona Customer 651,customer651@example.com
FPR-00652,CUST-C0116,16310.16,High Net Worth,Onboarding,4.9721,0.341238,487,71488.61,PROD-FS-002,Term Life,Deposit,Premium Savings,Open,2024-07-03,0.637225,13198.53,,Persona Customer 652,customer652@example.com
FPR-00653,CUST-C0099,35345.66,High Net Worth,At Risk,1.9351,0.370423,67,183920.17,PROD-FS-003,Term Life,Credit,Premium Savings,Approved,2025-04-05,0.180913,19294.67,2025-04-17,Persona Customer 653,customer653@example.com
FPR-00654,CUST-C0148,18303.92,Retail,At Risk,2.5944,0.721124,224,16366.69,PROD-FS-004,Rewards Credit Card,Insurance,Auto Loan,Rejected,2024-09-11,0.897703,10987.92,,Persona Customer 654,customer654@example.com
FPR-00655,CUST-C0044,8744.41,High Net Worth,Churned,4.2769,0.212264,372,164173.75,PROD-FS-005,Rewards Credit Card,Advisory,Auto Loan,Rejected,2025-01-23,0.972643,128.98,,Persona Customer 655,customer655@example.com
FPR-00656,CUST-C0101,94000.7,Corporate,Mature,2.5099,0.614513,417,4633.21,PROD-FS-006,Rewards Credit Card,Deposit,Term Life,Declined,2024-01-24,0.310184,8142.18,,Persona Customer 656,customer656@example.com
FPR-00657,CUST-C0087,88608.88,Small Business,Onboarding,4.1561,0.682925,448,71317.22,PROD-FS-007,Term Life,Lending,Rewards Credit Card,Open,2025-08-15,0.726233,15066.18,,Persona Customer 657,customer657@example.com
FPR-00658,CUST-C0038,6796.67,Institutional,Churned,4.2882,0.473908,276,149893.45,PROD-FS-008,Premium Savings,Insurance,Term Life,Approved,2024-07-17,0.825629,10627.91,2024-08-01,Persona Customer 658,customer658@example.com
FPR-00659,CUST-C0024,88923.83,Small Business,Growth,3.7062,0.665432,243,7414.06,PROD-FS-009,Premium Savings,Deposit,Premium Savings,Approved,2024-06-06,0.168982,9333.17,2024-06-13,Persona Customer 659,customer659@example.com
FPR-00660,CUST-C0188,7806.54,Small Business,Growth,3.4654,0.469199,156,177517.53,PROD-FS-010,Wealth Advisory,Advisory,Premium Savings,Declined,2025-01-08,0.275234,521.37,,Persona Customer 660,customer660@example.com
FPR-00661,CUST-C0071,26502.84,Small Business,Churned,4.8409,0.973145,374,11422.29,PROD-FS-011,Premium Savings,Lending,Auto Loan,Accepted,2024-03-13,0.835079,6853.85,2024-04-24,Persona Customer 661,customer661@example.com
FPR-00662,CUST-C0019,34885.12,Corporate,Onboarding,3.537,0.691927,278,185208.88,PROD-FS-012,Auto Loan,Deposit,Wealth Advisory,Approved,2024-06-11,0.693931,6008.33,2024-07-09,Persona Customer 662,customer662@example.com
FPR-00663,CUST-C0084,96517.0,Corporate,Growth,1.3799,0.265133,359,81198.52,PROD-FS-013,Rewards Credit Card,Insurance,Auto Loan,Rejected,2025-01-08,0.214885,4116.45,,Persona Customer 663,customer663@example.com
FPR-00664,CUST-C0043,10798.92,Corporate,Mature,2.9784,0.557782,88,8284.98,PROD-FS-014,Wealth Advisory,Insurance,Auto Loan,Open,2024-11-07,0.205682,5807.05,,Persona Customer 664,customer664@example.com
FPR-00665,CUST-C0070,53332.74,High Net Worth,Churned,1.0502,0.965019,4,8441.16,PROD-FS-015,Premium Savings,Lending,Rewards Credit Card,Rejected,2024-02-07,0.262225,2474.0,,Persona Customer 665,customer665@example.com
FPR-00666,CUST-C0214,43772.75,High Net Worth,Churned,2.1924,0.445877,47,12950.57,PROD-FS-016,Auto Loan,Credit,Auto Loan,Declined,2024-11-29,0.582842,17222.53,,Persona Customer 666,customer666@example.com
FPR-00667,CUST-C0071,40319.87,Retail,Mature,2.6407,0.224881,48,103362.62,PROD-FS-017,Rewards Credit Card,Credit,Term Life,Accepted,2024-04-20,0.328518,15848.43,2024-06-07,Persona Customer 667,customer667@example.com
FPR-00668,CUST-C0217,94455.52,Institutional,Onboarding,2.5992,0.361545,416,74788.01,PROD-FS-018,Auto Loan,Advisory,Term Life,Pending,2024-07-26,0.018862,14133.59,,Persona Customer 668,customer668@example.com
FPR-00669,CUST-C0135,3614.51,Retail,Churned,4.7339,0.682649,137,181643.06,PROD-FS-019,Auto Loan,Lending,Auto Loan,Pending,2024-03-15,0.383638,1791.23,,Persona Customer 669,customer669@example.com
FPR-00670,CUST-C0138,65357.86,High Net Worth,Mature,4.4959,0.278648,349,165355.7,PROD-FS-020,Term Life,Lending,Auto Loan,Declined,2024-11-15,0.708107,11161.46,,Persona Customer 670,customer670@example.com
FPR-00671,CUST-C0004,75661.3,Institutional,Churned,2.8514,0.984314,432,14869.91,PROD-FS-021,Wealth Advisory,Credit,Premium Savings,Rejected,2024-08-06,0.515193,8101.92,,Persona Customer 671,customer671@example.com
FPR-00672,CUST-C0119,30842.14,Institutional,Onboarding,3.6105,0.183111,447,198181.87,PROD-FS-022,Auto Loan,Lending,Premium Savings,Pending,2025-05-02,0.170126,4867.14,,Persona Customer 672,customer672@example.com
FPR-00673,CUST-C0035,39522.5,Institutional,Churned,1.9701,0.004306,217,45216.73,PROD-FS-023,Premium Savings,Deposit,Wealth Advisory,Declined,2024-02-05,0.421394,1482.29,,Persona Customer 673,customer673@example.com
FPR-00674,CUST-C0095,29519.78,Retail,Churned,3.681,0.027316,164,198405.9,PROD-FS-024,Auto Loan,Credit,Auto Loan,Open,2024-07-28,0.407719,7654.31,,Persona Customer 674,customer674@example.com
FPR-00675,CUST-C0224,71344.74,High Net Worth,Mature,1.9767,0.87718,51,191058.73,PROD-FS-025,Auto Loan,Insurance,Rewards Credit Card,Accepted,2025-05-18,0.829071,10168.08,2025-07-16,Persona Customer 675,customer675@example.com
FPR-00676,CUST-C0148,73898.83,Corporate,Onboarding,2.1793,0.463663,131,171324.34,PROD-FS-026,Auto Loan,Deposit,Wealth Advisory,Rejected,2025-11-01,0.539098,1187.56,,Persona Customer 676,customer676@example.com
FPR-00677,CUST-C0128,59559.3,Institutional,Growth,3.3767,0.603954,319,192623.72,PROD-FS-027,Term Life,Credit,Premium Savings,Approved,2024-03-10,0.629496,17821.97,2024-04-26,Persona Customer 677,customer677@example.com
FPR-00678,CUST-C0207,93487.95,Retail,Growth,1.1692,0.997462,126,14799.41,PROD-FS-028,Premium Savings,Deposit,Term Life,Open,2024-05-04,0.346807,2101.23,,Persona Customer 678,customer678@example.com
FPR-00679,CUST-C0123,73953.42,Institutional,Mature,1.7972,0.817121,29,162705.7,PROD-FS-029,Wealth Advisory,Lending,Term Life,Open,2024-08-22,0.185552,5228.07,,Persona Customer 679,customer679@example.com
FPR-00680,CUST-C0190,93999.63,Corporate,Churned,2.9675,0.127758,92,120854.71,PROD-FS-030,Term Life,Deposit,Premium Savings,Open,2025-08-15,0.306025,11130.11,,Persona Customer 680,customer680@example.com
FPR-00681,CUST-C0016,34295.07,Small Business,Growth,3.1465,0.562087,357,45958.45,PROD-FS-031,Rewards Credit Card,Lending,Term Life,Accepted,2025-10-25,0.108534,12018.41,2025-11-07,Persona Customer 681,customer681@example.com
FPR-00682,CUST-C0004,90376.61,Small Business,Growth,4.9108,0.312219,223,127534.02,PROD-FS-032,Auto Loan,Lending,Term Life,Accepted,2024-07-08,0.795372,1568.62,2024-09-06,Persona Customer 682,customer682@example.com
FPR-00683,CUST-C0128,89507.35,Small Business,Growth,1.6273,0.340773,449,8195.86,PROD-FS-033,Wealth Advisory,Insurance,Term Life,Approved,2024-11-05,0.814439,2825.24,2024-11-26,Persona Customer 683,customer683@example.com
FPR-00684,CUST-C0060,42128.33,Retail,Growth,1.7985,0.893122,92,22523.45,PROD-FS-034,Wealth Advisory,Deposit,Premium Savings,Open,2024-12-20,0.936989,12435.0,,Persona Customer 684,customer684@example.com
FPR-00685,CUST-C0171,94666.99,Institutional,At Risk,1.8655,0.362396,94,128326.23,PROD-FS-035,Term Life,Credit,Premium Savings,Approved,2024-09-14,0.076289,13582.72,2024-09-20,Persona Customer 685,customer685@example.com
FPR-00686,CUST-C0036,25707.75,Institutional,Onboarding,1.7883,0.259954,322,97319.8,PROD-FS-036,Term Life,Advisory,Wealth Advisory,Rejected,2025-11-04,0.887448,19519.53,,Persona Customer 686,customer686@example.com
FPR-00687,CUST-C0015,57934.22,High Net Worth,At Risk,2.5796,0.469955,55,179336.24,PROD-FS-037,Rewards Credit Card,Credit,Wealth Advisory,Open,2025-07-26,0.1347,18955.5,,Persona Customer 687,customer687@example.com
FPR-00688,CUST-C0141,93115.52,Corporate,Churned,1.7413,0.03489,247,138195.97,PROD-FS-038,Premium Savings,Advisory,Premium Savings,Declined,2025-08-14,0.870986,7288.69,,Persona Customer 688,customer688@example.com
FPR-00689,CUST-C0052,54207.5,Retail,Churned,4.7605,0.240159,409,19037.97,PROD-FS-039,Rewards Credit Card,Credit,Rewards Credit Card,Accepted,2024-06-17,0.374079,7837.21,2024-07-22,Persona Customer 689,customer689@example.com
FPR-00690,CUST-C0232,5661.84,Small Business,Growth,1.6661,0.757405,405,75608.41,PROD-FS-040,Premium Savings,Insurance,Rewards Credit Card,Approved,2024-07-10,0.510061,7381.48,2024-08-05,Persona Customer 690,customer690@example.com
FPR-00691,CUST-C0073,42736.91,High Net Worth,Onboarding,2.9551,0.709332,269,195453.54,PROD-FS-041,Wealth Advisory,Credit,Auto Loan,Declined,2025-09-19,0.003617,13115.78,,Persona Customer 691,customer691@example.com
FPR-00692,CUST-C0095,87898.6,Retail,At Risk,1.5565,0.070711,239,91598.13,PROD-FS-042,Auto Loan,Lending,Term Life,Pending,2025-11-16,0.085242,2832.68,,Persona Customer 692,customer692@example.com
FPR-00693,CUST-C0250,1144.82,Corporate,Onboarding,1.6736,0.714271,434,69576.91,PROD-FS-043,Rewards Credit Card,Lending,Auto Loan,Rejected,2025-01-07,0.807184,16284.08,,Persona Customer 693,customer693@example.com
FPR-00694,CUST-C0093,66168.79,Institutional,At Risk,4.1249,0.680474,449,4636.95,PROD-FS-044,Term Life,Lending,Rewards Credit Card,Rejected,2025-08-07,0.525396,3952.17,,Persona Customer 694,customer694@example.com
FPR-00695,CUST-C0051,47064.45,Retail,Churned,4.215,0.352615,117,175901.1,PROD-FS-045,Premium Savings,Advisory,Premium Savings,Open,2025-09-15,0.531775,9909.09,,Persona Customer 695,customer695@example.com
FPR-00696,CUST-C0107,27779.46,Corporate,Onboarding,3.581,0.715255,57,118659.34,PROD-FS-046,Term Life,Advisory,Rewards Credit Card,Accepted,2025-03-21,0.985612,4878.66,2025-04-02,Persona Customer 696,customer696@example.com
FPR-00697,CUST-C0192,94417.43,Corporate,Onboarding,4.3634,0.887999,104,175857.98,PROD-FS-047,Term Life,Insurance,Wealth Advisory,Approved,2024-08-18,0.294979,1325.97,2024-10-05,Persona Customer 697,customer697@example.com
FPR-00698,CUST-C0213,34439.89,High Net Worth,Growth,3.0253,0.754031,56,10963.71,PROD-FS-048,Term Life,Advisory,Term Life,Rejected,2025-11-01,0.19513,15760.3,,Persona Customer 698,customer698@example.com
FPR-00699,CUST-C0250,60732.29,Small Business,Onboarding,1.8157,0.993406,359,36405.49,PROD-FS-049,Rewards Credit Card,Insurance,Premium Savings,Rejected,2024-12-19,0.93658,9106.24,,Persona Customer 699,customer699@example.com
FPR-00700,CUST-C0147,39115.39,Corporate,Growth,2.811,0.450462,165,172296.36,PROD-FS-050,Wealth Advisory,Deposit,Auto Loan,Rejected,2025-03-10,0.438017,15751.12,,Persona Customer 700,customer700@example.com
FPR-00701,CUST-C0068,37713.73,Retail,At Risk,4.1464,0.172682,399,47412.7,PROD-FS-001,Premium Savings,Credit,Auto Loan,Open,2025-02-12,0.384244,7961.34,,Persona Customer 701,customer701@example.com
FPR-00702,CUST-C0001,24146.57,High Net Worth,Mature,1.5805,0.654516,54,118794.41,PROD-FS-002,Auto Loan,Lending,Term Life,Approved,2025-10-09,0.032305,16067.95,2025-11-20,Persona Customer 702,customer702@example.com
FPR-00703,CUST-C0146,6457.51,Institutional,Onboarding,1.0811,0.201814,478,193735.23,PROD-FS-003,Premium Savings,Deposit,Premium Savings,Open,2025-03-11,0.424386,1517.02,,Persona Customer 703,customer703@example.com
FPR-00704,CUST-C0145,84446.71,Institutional,Churned,3.5121,0.856614,159,188578.87,PROD-FS-004,Rewards Credit Card,Credit,Premium Savings,Rejected,2024-08-27,0.229237,17831.91,,Persona Customer 704,customer704@example.com
FPR-00705,CUST-C0165,86251.95,Retail,At Risk,3.3873,0.432765,499,111731.4,PROD-FS-005,Wealth Advisory,Insurance,Rewards Credit Card,Declined,2025-11-16,0.374771,548.1,,Persona Customer 705,customer705@example.com
FPR-00706,CUST-C0008,12176.46,Small Business,Onboarding,1.758,0.803231,348,47417.3,PROD-FS-006,Wealth Advisory,Lending,Wealth Advisory,Approved,2024-05-17,0.949441,7435.07,2024-07-02,Persona Customer 706,customer706@example.com
FPR-00707,CUST-C0043,57778.08,Corporate,Mature,1.5948,0.711529,219,26574.58,PROD-FS-007,Premium Savings,Lending,Term Life,Pending,2025-07-25,0.242104,9143.63,,Persona Customer 707,customer707@example.com
FPR-00708,CUST-C0087,91455.25,Corporate,Mature,4.4103,0.32605,284,172058.92,PROD-FS-008,Premium Savings,Advisory,Auto Loan,Open,2025-08-25,0.497415,2304.28,,Persona Customer 708,customer708@example.com
FPR-00709,CUST-C0224,72147.14,Retail,Churned,4.822,0.062155,334,44703.88,PROD-FS-009,Premium Savings,Insurance,Wealth Advisory,Pending,2024-06-15,0.812554,10714.76,,Persona Customer 709,customer709@example.com
FPR-00710,CUST-C0173,66444.38,Institutional,Onboarding,1.7137,0.782128,398,134747.67,PROD-FS-010,Auto Loan,Advisory,Term Life,Open,2025-07-30,0.994571,10528.0,,Persona Customer 710,customer710@example.com
FPR-00711,CUST-C0149,71266.72,Corporate,At Risk,3.1002,0.025675,68,130116.47,PROD-FS-011,Auto Loan,Insurance,Term Life,Rejected,2024-02-05,0.274988,475.88,,Persona Customer 711,customer711@example.com
